scenario,pi0,alpha,rep,k_hat,fdr,tdp
S3_contam_anchors,0.5,0.1,0,740,0.0472972972972973,0.28279181708784595
S3_contam_anchors,0.5,0.15,0,1314,0.0471841704718417,0.50220617729643
S3_contam_anchors,0.5,0.2,0,1549,0.051000645577792124,0.5896510228640193
S3_contam_anchors,0.5,0.05,1,0,0.0,0.0
S3_contam_anchors,0.5,0.1,1,458,0.04585152838427948,0.17348154029376736
S3_contam_anchors,0.5,0.15,1,1235,0.042105263157894736,0.46963080587534733
S3_contam_anchors,0.5,0.2,1,1507,0.043795620437956206,0.5720524017467249
S3_contam_anchors,0.5,0.05,2,0,0.0,0.0
S3_contam_anchors,0.5,0.1,2,1037,0.04339440694310511,0.4
S3_contam_anchors,0.5,0.15,2,1426,0.0455820476858345,0.5487903225806452
S3_contam_anchors,0.5,0.2,2,1671,0.04967085577498504,0.6403225806451613
S3_contam_anchors,0.5,0.05,3,0,0.0,0.0
S3_contam_anchors,0.5,0.1,3,991,0.04137235116044399,0.3766851704996035
S3_contam_anchors,0.5,0.15,3,1365,0.04395604395604396,0.5174464710547185
S3_contam_anchors,0.5,0.2,3,1629,0.04542664211172499,0.6165741475019826
S3_contam_anchors,0.5,0.05,4,2,0.0,0.0008237232289950577
S3_contam_anchors,0.5,0.1,4,3,0.0,0.0012355848434925864
S3_contam_anchors,0.5,0.15,4,1046,0.0621414913957935,0.40403624382207576
S3_contam_anchors,0.5,0.2,4,1446,0.06293222683264177,0.5580724876441515
S3_contam_anchors,0.5,0.05,5,0,0.0,0.0
S3_contam_anchors,0.5,0.1,5,359,0.06406685236768803,0.13291139240506328
S3_contam_anchors,0.5,0.15,5,1213,0.05028854080791426,0.45569620253164556
S3_contam_anchors,0.5,0.2,5,1503,0.0499001996007984,0.564873417721519
S3_contam_anchors,0.5,0.05,6,0,0.0,0.0
S3_contam_anchors,0.5,0.1,6,0,0.0,0.0
S3_contam_anchors,0.5,0.15,6,1094,0.055758683729433274,0.4187271990271585
S3_contam_anchors,0.5,0.2,6,1463,0.06015037593984962,0.5573571139035266
S3_contam_anchors,0.5,0.05,7,0,0.0,0.0
S3_contam_anchors,0.5,0.1,7,807,0.048327137546468404,0.31156186612576064
S3_contam_anchors,0.5,0.15,7,1321,0.04996214988644966,0.5091277890466531
S3_contam_anchors,0.5,0.2,7,1556,0.055269922879177376,0.5963488843813387
S3_contam_anchors,0.5,0.05,8,0,0.0,0.0
S3_contam_anchors,0.5,0.1,8,958,0.04697286012526096,0.3612979817965968
S3_contam_anchors,0.5,0.15,8,1365,0.04542124542124542,0.5156311832212109
S3_contam_anchors,0.5,0.2,8,1593,0.04645323289391086,0.6011080332409973
S3_contam_anchors,0.5,0.05,9,0,0.0,0.0
S3_contam_anchors,0.5,0.1,9,0,0.0,0.0
S3_contam_anchors,0.5,0.15,9,1108,0.05324909747292419,0.41759554140127386
S3_contam_anchors,0.5,0.2,9,1443,0.056133056133056136,0.5421974522292994
S3_contam_anchors,0.5,0.05,10,0,0.0,0.0
S3_contam_anchors,0.5,0.1,10,0,0.0,0.0
S3_contam_anchors,0.5,0.15,10,1204,0.04318936877076412,0.4578696343402226
S3_contam_anchors,0.5,0.2,10,1540,0.046103896103896105,0.5838632750397457
S3_contam_anchors,0.5,0.05,11,0,0.0,0.0
S3_contam_anchors,0.5,0.1,11,919,0.04787812840043525,0.3528225806451613
S3_contam_anchors,0.5,0.15,11,1375,0.04945454545454545,0.527016129032258
S3_contam_anchors,0.5,0.2,11,1593,0.04896421845574388,0.6108870967741935
S3_contam_anchors,0.5,0.05,12,0,0.0,0.0
S3_contam_anchors,0.5,0.1,12,1081,0.05272895467160037,0.40796812749003986
S3_contam_anchors,0.5,0.15,12,1480,0.04864864864864865,0.5609561752988048
S3_contam_anchors,0.5,0.2,12,1683,0.0451574569221628,0.6402390438247012
S3_contam_anchors,0.5,0.05,13,0,0.0,0.0
S3_contam_anchors,0.5,0.1,13,379,0.044854881266490766,0.14405093513728612
S3_contam_anchors,0.5,0.15,13,1088,0.04871323529411765,0.411858336649423
S3_contam_anchors,0.5,0.2,13,1403,0.047042052744119746,0.532033426183844
S3_contam_anchors,0.5,0.05,14,324,0.024691358024691357,0.1264
S3_contam_anchors,0.5,0.1,14,1061,0.036757775683317624,0.4088
S3_contam_anchors,0.5,0.15,14,1394,0.040889526542324243,0.5348
S3_contam_anchors,0.5,0.2,14,1599,0.04065040650406504,0.6136
S3_contam_anchors,0.5,0.05,15,0,0.0,0.0
S3_contam_anchors,0.5,0.1,15,1014,0.03944773175542406,0.3831628638867034
S3_contam_anchors,0.5,0.15,15,1442,0.040915395284327326,0.544059795436664
S3_contam_anchors,0.5,0.2,15,1701,0.04350382128159906,0.6400472069236821
S3_contam_anchors,0.5,0.05,16,0,0.0,0.0
S3_contam_anchors,0.5,0.1,16,0,0.0,0.0
S3_contam_anchors,0.5,0.15,16,1146,0.04363001745200698,0.4257964257964258
S3_contam_anchors,0.5,0.2,16,1522,0.049277266754270695,0.5621600621600622
S3_contam_anchors,0.5,0.05,17,2,0.0,0.0007874015748031496
S3_contam_anchors,0.5,0.1,17,797,0.04265997490589712,0.3003937007874016
S3_contam_anchors,0.5,0.15,17,1250,0.0472,0.4688976377952756
S3_contam_anchors,0.5,0.2,17,1523,0.04464871963230466,0.5728346456692913
S3_contam_anchors,0.5,0.05,18,0,0.0,0.0
S3_contam_anchors,0.5,0.1,18,743,0.052489905787348586,0.288406390823433
S3_contam_anchors,0.5,0.15,18,1304,0.05138036809815951,0.5067595247849243
S3_contam_anchors,0.5,0.2,18,1550,0.056129032258064517,0.5993445309299468
S3_contam_anchors,0.5,0.05,19,0,0.0,0.0
S3_contam_anchors,0.5,0.1,19,856,0.052570093457943924,0.327148043565954
S3_contam_anchors,0.5,0.15,19,1288,0.05124223602484472,0.49294070189592576
S3_contam_anchors,0.5,0.2,19,1529,0.050359712230215826,0.5857200484066156
S3_contam_anchors,0.5,0.05,20,0,0.0,0.0
S3_contam_anchors,0.5,0.1,20,569,0.04745166959578207,0.22267871815940837
S3_contam_anchors,0.5,0.15,20,1150,0.058260869565217394,0.4449465899753492
S3_contam_anchors,0.5,0.2,20,1454,0.055020632737276476,0.5645028759244043
S3_contam_anchors,0.5,0.05,21,0,0.0,0.0
S3_contam_anchors,0.5,0.1,21,726,0.048209366391184574,0.2730146187277756
S3_contam_anchors,0.5,0.15,21,1277,0.04541895066562255,0.4816278150928487
S3_contam_anchors,0.5,0.2,21,1535,0.04755700325732899,0.5776372975108652
S3_contam_anchors,0.5,0.05,22,0,0.0,0.0
S3_contam_anchors,0.5,0.1,22,0,0.0,0.0
S3_contam_anchors,0.5,0.15,22,1055,0.05971563981042654,0.4003228410008071
S3_contam_anchors,0.5,0.2,22,1363,0.05429200293470286,0.5201775625504439
S3_contam_anchors,0.5,0.05,23,0,0.0,0.0
S3_contam_anchors,0.5,0.1,23,0,0.0,0.0
S3_contam_anchors,0.5,0.15,23,963,0.05711318795430945,0.35552075176194203
S3_contam_anchors,0.5,0.2,23,1379,0.05221174764321972,0.5117462803445576
S3_contam_anchors,0.5,0.05,24,0,0.0,0.0
S3_contam_anchors,0.5,0.1,24,889,0.049493813273340834,0.34363562423749494
S3_contam_anchors,0.5,0.15,24,1267,0.049723756906077346,0.48962993086620576
S3_contam_anchors,0.5,0.2,24,1520,0.049342105263157895,0.5876372509150061
S3_contam_anchors,0.5,0.05,25,0,0.0,0.0
S3_contam_anchors,0.5,0.1,25,858,0.045454545454545456,0.325516693163752
S3_contam_anchors,0.5,0.15,25,1351,0.0458919319022946,0.5123211446740858
S3_contam_anchors,0.5,0.2,25,1576,0.04631979695431472,0.5973767885532592
S3_contam_anchors,0.5,0.05,26,0,0.0,0.0
S3_contam_anchors,0.5,0.1,26,673,0.05646359583952452,0.25158478605388274
S3_contam_anchors,0.5,0.15,26,1213,0.0494641384995878,0.4568145800316957
S3_contam_anchors,0.5,0.2,26,1514,0.05217965653896962,0.5685419968304279
S3_contam_anchors,0.5,0.05,27,0,0.0,0.0
S3_contam_anchors,0.5,0.1,27,612,0.05555555555555555,0.23649754500818332
S3_contam_anchors,0.5,0.15,27,1255,0.054183266932270914,0.48567921440261863
S3_contam_anchors,0.5,0.2,27,1551,0.05351386202450032,0.6006546644844517
S3_contam_anchors,0.5,0.05,28,0,0.0,0.0
S3_contam_anchors,0.5,0.1,28,752,0.04654255319148936,0.283623417721519
S3_contam_anchors,0.5,0.15,28,1277,0.04620203602192639,0.48180379746835444
S3_contam_anchors,0.5,0.2,28,1558,0.04942233632862644,0.5858386075949367
S3_contam_anchors,0.5,0.05,29,5,0.0,0.001957713390759593
S3_contam_anchors,0.5,0.1,29,896,0.05022321428571429,0.33320281910728267
S3_contam_anchors,0.5,0.15,29,1333,0.047261815453863466,0.49725920125293654
S3_contam_anchors,0.5,0.2,29,1597,0.05134627426424546,0.5931871574001566
S3_contam_anchors,0.5,0.05,30,0,0.0,0.0
S3_contam_anchors,0.5,0.1,30,687,0.042212518195050945,0.261007536691789
S3_contam_anchors,0.5,0.15,30,1215,0.04526748971193416,0.4601348671162237
S3_contam_anchors,0.5,0.2,30,1531,0.051600261267145654,0.5759619198730662
S3_contam_anchors,0.5,0.05,31,0,0.0,0.0
S3_contam_anchors,0.5,0.1,31,643,0.05443234836702955,0.2381511946729338
S3_contam_anchors,0.5,0.15,31,1301,0.04919292851652575,0.4845280062671367
S3_contam_anchors,0.5,0.2,31,1551,0.050934880722114766,0.5765765765765766
S3_contam_anchors,0.5,0.05,32,0,0.0,0.0
S3_contam_anchors,0.5,0.1,32,334,0.05688622754491018,0.12620192307692307
S3_contam_anchors,0.5,0.15,32,1160,0.052586206896551725,0.44030448717948717
S3_contam_anchors,0.5,0.2,32,1475,0.05220338983050848,0.5600961538461539
S3_contam_anchors,0.5,0.05,33,0,0.0,0.0
S3_contam_anchors,0.5,0.1,33,937,0.04589114194236926,0.3626774847870183
S3_contam_anchors,0.5,0.15,33,1285,0.04824902723735409,0.49614604462474643
S3_contam_anchors,0.5,0.2,33,1514,0.047556142668428,0.5849898580121704
S3_contam_anchors,0.5,0.05,34,0,0.0,0.0
S3_contam_anchors,0.5,0.1,34,782,0.03580562659846547,0.3018414731785428
S3_contam_anchors,0.5,0.15,34,1356,0.045722713864306784,0.5180144115292233
S3_contam_anchors,0.5,0.2,34,1581,0.04680581910183428,0.6032826261008807
S3_contam_anchors,0.5,0.05,35,0,0.0,0.0
S3_contam_anchors,0.5,0.1,35,416,0.052884615384615384,0.1577261809447558
S3_contam_anchors,0.5,0.15,35,1220,0.051639344262295085,0.4631705364291433
S3_contam_anchors,0.5,0.2,35,1534,0.051499348109517604,0.5824659727782225
S3_contam_anchors,0.5,0.05,36,299,0.03678929765886288,0.1175030599755202
S3_contam_anchors,0.5,0.1,36,1070,0.041121495327102804,0.4186046511627907
S3_contam_anchors,0.5,0.15,36,1473,0.04752206381534284,0.5724194206446348
S3_contam_anchors,0.5,0.2,36,1675,0.046567164179104475,0.6515707874337006
S3_contam_anchors,0.5,0.05,37,354,0.0480225988700565,0.13404932378679396
S3_contam_anchors,0.5,0.1,37,1124,0.036476868327402136,0.4307875894988067
S3_contam_anchors,0.5,0.15,37,1493,0.03750837240455459,0.5715990453460621
S3_contam_anchors,0.5,0.2,37,1687,0.03912270302311796,0.6447891805887033
S3_contam_anchors,0.5,0.05,38,0,0.0,0.0
S3_contam_anchors,0.5,0.1,38,790,0.04177215189873418,0.3023162939297125
S3_contam_anchors,0.5,0.15,38,1301,0.04765564950038432,0.4948083067092652
S3_contam_anchors,0.5,0.2,38,1539,0.04873294346978557,0.5846645367412141
S3_contam_anchors,0.5,0.05,39,0,0.0,0.0
S3_contam_anchors,0.5,0.1,39,741,0.03643724696356275,0.290480065093572
S3_contam_anchors,0.5,0.15,39,1225,0.04326530612244898,0.47681041497152155
S3_contam_anchors,0.5,0.2,39,1501,0.04930046635576282,0.580553295362083
S3_contam_anchors,0.5,0.05,40,0,0.0,0.0
S3_contam_anchors,0.5,0.1,40,959,0.03753910323253389,0.36309992132179386
S3_contam_anchors,0.5,0.15,40,1360,0.045588235294117645,0.5106215578284815
S3_contam_anchors,0.5,0.2,40,1597,0.046963055729492796,0.5987411487018096
S3_contam_anchors,0.5,0.05,41,0,0.0,0.0
S3_contam_anchors,0.5,0.1,41,651,0.05069124423963134,0.24690371554135038
S3_contam_anchors,0.5,0.15,41,1272,0.04559748427672956,0.48501797842588895
S3_contam_anchors,0.5,0.2,41,1537,0.0494469746258946,0.5836995605273672
S3_contam_anchors,0.5,0.05,42,0,0.0,0.0
S3_contam_anchors,0.5,0.1,42,866,0.042725173210161664,0.33306548814785053
S3_contam_anchors,0.5,0.15,42,1315,0.04790874524714829,0.5030132583366814
S3_contam_anchors,0.5,0.2,42,1580,0.05,0.6030534351145038
S3_contam_anchors,0.5,0.05,43,0,0.0,0.0
S3_contam_anchors,0.5,0.1,43,983,0.044760935910478125,0.3800080938891137
S3_contam_anchors,0.5,0.15,43,1396,0.045845272206303724,0.5390530149736948
S3_contam_anchors,0.5,0.2,43,1583,0.04801010739102969,0.6098745447187374
S3_contam_anchors,0.5,0.05,44,0,0.0,0.0
S3_contam_anchors,0.5,0.1,44,1007,0.036742800397219465,0.3916027452563585
S3_contam_anchors,0.5,0.15,44,1371,0.03938730853391685,0.5316915623738393
S3_contam_anchors,0.5,0.2,44,1589,0.048458149779735685,0.6104158255954784
S3_contam_anchors,0.5,0.05,45,0,0.0,0.0
S3_contam_anchors,0.5,0.1,45,0,0.0,0.0
S3_contam_anchors,0.5,0.15,45,1082,0.051756007393715345,0.40553359683794465
S3_contam_anchors,0.5,0.2,45,1410,0.05390070921985816,0.5272727272727272
S3_contam_anchors,0.5,0.05,46,0,0.0,0.0
S3_contam_anchors,0.5,0.1,46,623,0.060995184590690206,0.23316062176165803
S3_contam_anchors,0.5,0.15,46,1279,0.05394839718530102,0.4822638501394978
S3_contam_anchors,0.5,0.2,46,1534,0.056714471968709254,0.5767237943403747
S3_contam_anchors,0.5,0.05,47,0,0.0,0.0
S3_contam_anchors,0.5,0.1,47,841,0.03804994054696789,0.32166998011928427
S3_contam_anchors,0.5,0.15,47,1328,0.04141566265060241,0.5061630218687873
S3_contam_anchors,0.5,0.2,47,1558,0.044929396662387676,0.5916500994035785
S3_contam_anchors,0.5,0.05,48,0,0.0,0.0
S3_contam_anchors,0.5,0.1,48,0,0.0,0.0
S3_contam_anchors,0.5,0.15,48,1246,0.04975922953451043,0.4736
S3_contam_anchors,0.5,0.2,48,1554,0.05341055341055341,0.5884
S3_contam_anchors,0.5,0.05,49,0,0.0,0.0
S3_contam_anchors,0.5,0.1,49,0,0.0,0.0
S3_contam_anchors,0.5,0.15,49,1044,0.05747126436781609,0.39486356340288925
S3_contam_anchors,0.5,0.2,49,1418,0.05571227080394922,0.5373194221508828
S3_contam_anchors,0.5,0.05,50,0,0.0,0.0
S3_contam_anchors,0.5,0.1,50,688,0.050872093023255814,0.26047068209014757
S3_contam_anchors,0.5,0.15,50,1260,0.05,0.47746310331072994
S3_contam_anchors,0.5,0.2,50,1560,0.05064102564102564,0.5907459114479457
S3_contam_anchors,0.5,0.05,51,0,0.0,0.0
S3_contam_anchors,0.5,0.1,51,747,0.041499330655957165,0.2822230981474182
S3_contam_anchors,0.5,0.15,51,1266,0.038704581358609796,0.47970043358297204
S3_contam_anchors,0.5,0.2,51,1533,0.045662100456621,0.5766653527788727
S3_contam_anchors,0.5,0.05,52,0,0.0,0.0
S3_contam_anchors,0.5,0.1,52,888,0.04054054054054054,0.33796112653708843
S3_contam_anchors,0.5,0.15,52,1347,0.04305864884929473,0.5113050376834589
S3_contam_anchors,0.5,0.2,52,1598,0.04755944931163955,0.603728679095597
S3_contam_anchors,0.5,0.05,53,0,0.0,0.0
S3_contam_anchors,0.5,0.1,53,315,0.047619047619047616,0.12160518848804215
S3_contam_anchors,0.5,0.15,53,1147,0.04795117698343505,0.44264288609647345
S3_contam_anchors,0.5,0.2,53,1468,0.051771117166212535,0.5642480745845156
S3_contam_anchors,0.5,0.05,54,0,0.0,0.0
S3_contam_anchors,0.5,0.1,54,686,0.05539358600583091,0.26181818181818184
S3_contam_anchors,0.5,0.15,54,1244,0.04983922829581994,0.4775757575757576
S3_contam_anchors,0.5,0.2,54,1474,0.04952510176390773,0.566060606060606
S3_contam_anchors,0.5,0.05,55,0,0.0,0.0
S3_contam_anchors,0.5,0.1,55,867,0.04844290657439446,0.3395061728395062
S3_contam_anchors,0.5,0.15,55,1328,0.053463855421686746,0.5172839506172839
S3_contam_anchors,0.5,0.2,55,1547,0.05235940530058177,0.6032921810699589
S3_contam_anchors,0.5,0.05,56,0,0.0,0.0
S3_contam_anchors,0.5,0.1,56,972,0.03292181069958848,0.37857430527587593
S3_contam_anchors,0.5,0.15,56,1348,0.039317507418397624,0.5215465163109142
S3_contam_anchors,0.5,0.2,56,1574,0.03875476493011436,0.6093435360451067
S3_contam_anchors,0.5,0.05,57,0,0.0,0.0
S3_contam_anchors,0.5,0.1,57,769,0.044213263979193757,0.3001224989791752
S3_contam_anchors,0.5,0.15,57,1274,0.05259026687598116,0.49285422621478153
S3_contam_anchors,0.5,0.2,57,1518,0.052700922266139656,0.5871784401796651
S3_contam_anchors,0.5,0.05,58,0,0.0,0.0
S3_contam_anchors,0.5,0.1,58,850,0.05176470588235294,0.3147208121827411
S3_contam_anchors,0.5,0.15,58,1291,0.045701006971340045,0.4810620851229988
S3_contam_anchors,0.5,0.2,58,1523,0.04596191726854892,0.5673565013666536
S3_contam_anchors,0.5,0.05,59,0,0.0,0.0
S3_contam_anchors,0.5,0.1,59,621,0.05314009661835749,0.2370012091898428
S3_contam_anchors,0.5,0.15,59,1119,0.049151027703306524,0.42885933091495365
S3_contam_anchors,0.5,0.2,59,1433,0.050942079553384506,0.5481660620717452
S3_contam_anchors,0.5,0.05,60,0,0.0,0.0
S3_contam_anchors,0.5,0.1,60,427,0.06088992974238876,0.15849802371541502
S3_contam_anchors,0.5,0.15,60,1156,0.05536332179930796,0.4316205533596838
S3_contam_anchors,0.5,0.2,60,1495,0.05551839464882943,0.558102766798419
S3_contam_anchors,0.5,0.05,61,0,0.0,0.0
S3_contam_anchors,0.5,0.1,61,915,0.04590163934426229,0.35244247073072266
S3_contam_anchors,0.5,0.15,61,1298,0.04776579352850539,0.49899071457408156
S3_contam_anchors,0.5,0.2,61,1569,0.055449330783938815,0.598304400484457
S3_contam_anchors,0.5,0.05,62,0,0.0,0.0
S3_contam_anchors,0.5,0.1,62,460,0.05434782608695652,0.17886513157894737
S3_contam_anchors,0.5,0.15,62,1087,0.05335786568537258,0.4231085526315789
S3_contam_anchors,0.5,0.2,62,1377,0.053013798111837325,0.5361842105263158
S3_contam_anchors,0.5,0.05,63,0,0.0,0.0
S3_contam_anchors,0.5,0.1,63,0,0.0,0.0
S3_contam_anchors,0.5,0.15,63,1146,0.05235602094240838,0.431980906921241
S3_contam_anchors,0.5,0.2,63,1457,0.05078929306794784,0.5501193317422435
S3_contam_anchors,0.5,0.05,64,0,0.0,0.0
S3_contam_anchors,0.5,0.1,64,0,0.0,0.0
S3_contam_anchors,0.5,0.15,64,1037,0.058823529411764705,0.3876092136616362
S3_contam_anchors,0.5,0.2,64,1416,0.057203389830508475,0.5301826846703733
S3_contam_anchors,0.5,0.05,65,0,0.0,0.0
S3_contam_anchors,0.5,0.1,65,730,0.050684931506849315,0.28331970564186426
S3_contam_anchors,0.5,0.15,65,1225,0.04897959183673469,0.47628781684382665
S3_contam_anchors,0.5,0.2,65,1494,0.050200803212851405,0.580130825838103
S3_contam_anchors,0.5,0.05,66,0,0.0,0.0
S3_contam_anchors,0.5,0.1,66,927,0.040992448759439054,0.3513833992094862
S3_contam_anchors,0.5,0.15,66,1376,0.042877906976744186,0.5205533596837945
S3_contam_anchors,0.5,0.2,66,1577,0.046924540266328474,0.5940711462450593
S3_contam_anchors,0.5,0.05,67,0,0.0,0.0
S3_contam_anchors,0.5,0.1,67,0,0.0,0.0
S3_contam_anchors,0.5,0.15,67,1119,0.049151027703306524,0.4177463682764036
S3_contam_anchors,0.5,0.2,67,1453,0.051617343427391604,0.5410286611700039
S3_contam_anchors,0.5,0.05,68,183,0.04918032786885246,0.0694888178913738
S3_contam_anchors,0.5,0.1,68,1088,0.050551470588235295,0.41253993610223644
S3_contam_anchors,0.5,0.15,68,1445,0.04775086505190312,0.549520766773163
S3_contam_anchors,0.5,0.2,68,1632,0.04840686274509804,0.6202076677316294
S3_contam_anchors,0.5,0.05,69,0,0.0,0.0
S3_contam_anchors,0.5,0.1,69,0,0.0,0.0
S3_contam_anchors,0.5,0.15,69,1075,0.061395348837209304,0.3958415064731267
S3_contam_anchors,0.5,0.2,69,1430,0.06083916083916084,0.5268732836406433
S3_contam_anchors,0.5,0.05,70,0,0.0,0.0
S3_contam_anchors,0.5,0.1,70,855,0.05847953216374269,0.3232931726907631
S3_contam_anchors,0.5,0.15,70,1268,0.055993690851735015,0.4807228915662651
S3_contam_anchors,0.5,0.2,70,1564,0.05434782608695652,0.5939759036144578
S3_contam_anchors,0.5,0.05,71,0,0.0,0.0
S3_contam_anchors,0.5,0.1,71,950,0.04421052631578947,0.35776201733648544
S3_contam_anchors,0.5,0.15,71,1389,0.0482361411087113,0.5208825847123719
S3_contam_anchors,0.5,0.2,71,1611,0.05276225946617008,0.6012608353033885
S3_contam_anchors,0.5,0.05,72,0,0.0,0.0
S3_contam_anchors,0.5,0.1,72,724,0.04281767955801105,0.2764260071798963
S3_contam_anchors,0.5,0.15,72,1315,0.04638783269961977,0.5001994415636218
S3_contam_anchors,0.5,0.2,72,1575,0.04825396825396826,0.5979258077383327
S3_contam_anchors,0.5,0.05,73,0,0.0,0.0
S3_contam_anchors,0.5,0.1,73,855,0.047953216374269005,0.3183418068048494
S3_contam_anchors,0.5,0.15,73,1353,0.04730229120473023,0.5041063746578021
S3_contam_anchors,0.5,0.2,73,1607,0.049782202862476664,0.59718420023465
S3_contam_anchors,0.5,0.05,74,561,0.035650623885918005,0.22081632653061226
S3_contam_anchors,0.5,0.1,74,1226,0.040783034257748776,0.48
S3_contam_anchors,0.5,0.15,74,1554,0.039897039897039896,0.6089795918367347
S3_contam_anchors,0.5,0.2,74,1754,0.039908779931584946,0.6873469387755102
S3_contam_anchors,0.5,0.05,75,475,0.037894736842105266,0.18185435734182254
S3_contam_anchors,0.5,0.1,75,1162,0.043029259896729774,0.44249900517309987
S3_contam_anchors,0.5,0.15,75,1505,0.043853820598006646,0.5726223637087147
S3_contam_anchors,0.5,0.2,75,1688,0.04383886255924171,0.6422602467170713
S3_contam_anchors,0.5,0.05,76,0,0.0,0.0
S3_contam_anchors,0.5,0.1,76,495,0.044444444444444446,0.18747522790328974
S3_contam_anchors,0.5,0.15,76,1151,0.046046915725456126,0.4351961950059453
S3_contam_anchors,0.5,0.2,76,1468,0.047683923705722074,0.5541022592152199
S3_contam_anchors,0.5,0.05,77,0,0.0,0.0
S3_contam_anchors,0.5,0.1,77,481,0.0498960498960499,0.18207171314741036
S3_contam_anchors,0.5,0.15,77,1253,0.05426975259377494,0.4721115537848606
S3_contam_anchors,0.5,0.2,77,1528,0.049738219895287955,0.5784860557768924
S3_contam_anchors,0.5,0.05,78,0,0.0,0.0
S3_contam_anchors,0.5,0.1,78,967,0.04239917269906929,0.37353771682129894
S3_contam_anchors,0.5,0.15,78,1337,0.04712041884816754,0.5139169019766034
S3_contam_anchors,0.5,0.2,78,1590,0.048427672955974846,0.6103267446551028
S3_contam_anchors,0.5,0.05,79,0,0.0,0.0
S3_contam_anchors,0.5,0.1,79,535,0.052336448598130844,0.2034510433386838
S3_contam_anchors,0.5,0.15,79,1153,0.055507372072853424,0.4369983948635634
S3_contam_anchors,0.5,0.2,79,1449,0.053830227743271224,0.5501605136436597
